"Ticker","Index","Country"
"ANZU","Nasdaq","United States"
"APA","Nasdaq","United States"
"APLS","Nasdaq","United States"
"APGN","Nasdaq","United States"
"APOG","Nasdaq","United States"
"APEN","Nasdaq","United States"
"AMEH","Nasdaq","United States"
"APPF","Nasdaq","United States"
"APPH","Nasdaq","United States"
"APPN","Nasdaq","United States"
"AAPL","Nasdaq","United States"
"APDN","Nasdaq","United States"
"AMAT","Nasdaq","United States"
"AMTI","Nasdaq","United States"
"AAOI","Nasdaq","United States"
"APLT","Nasdaq","United States"
"AUVI","Nasdaq","United States"
"APP","Nasdaq","United States"
"SFR","Nasdaq","United States"
"APCX","Nasdaq","United States"
"APRE","Nasdaq","United States"
"APVO","Nasdaq","United States"
"APTX","Nasdaq","United States"
"APTO","Nasdaq","United States"
"APYX","Nasdaq","United States"
"AQMS","Nasdaq","United States"
"AQB","Nasdaq","United States"
"AQU","Nasdaq","United States"
"AQST","Nasdaq","United States"
"ARAV","Nasdaq","United States"
"ARBE","Nasdaq","United States"
"ARCKU","Nasdaq","United States"
"ABUS","Nasdaq","United States"
"ABIO","Nasdaq","United States"
"RKDA","Nasdaq","United States"
"ARCB","Nasdaq","United States"
"ACLX","Nasdaq","United States"
"ACGL","Nasdaq","United States"
"FUV","Nasdaq","United States"
"ARCE","Nasdaq","United States"
"ARCT","Nasdaq","United States"
"ARQT","Nasdaq","United States"
"ARDX","Nasdaq","United States"
"AFACU","Nasdaq","United States"
"ARGU","Nasdaq","United States"
"ARHS","Nasdaq","United States"
"ARDS","Nasdaq","United States"
"RAM","Nasdaq","United States"
"ARIZ","Nasdaq","United States"
"ARKR","Nasdaq","United States"
"ARKO","Nasdaq","United States"
"AOGO","Nasdaq","United States"
"ARQQ","Nasdaq","United States"
"ARRY","Nasdaq","United States"
"ARWR","Nasdaq","United States"
"ARRW","Nasdaq","United States"
"SPRY","Nasdaq","United States"
"ARTL","Nasdaq","United States"
"ARTEU","Nasdaq","United States"
"AIP","Nasdaq","United States"
"ARTNA","Nasdaq","United States"
"ARTW","Nasdaq","United States"
"ARVN","Nasdaq","United States"
"ARYD","Nasdaq","United States"
"ASND","Nasdaq","United States"
"ACNT","Nasdaq","United States"
"ASTI","Nasdaq","United States"
"APWC","Nasdaq","United States"
"7A9.DU","Nasdaq","United States"
"ASPI","Nasdaq","United States"
"ASPN","Nasdaq","United States"
"ASPU","Nasdaq","United States"
"AWH","Nasdaq","United States"
"ASMB","Nasdaq","United States"
"IONM","Nasdaq","United States"
"ASTS","Nasdaq","United States"
"ASTE","Nasdaq","United States"
"ASTR","Nasdaq","United States"
"ASAX","Nasdaq","United States"
"ATXS","Nasdaq","United States"
"ATRO","Nasdaq","United States"
"ALOT","Nasdaq","United States"
"ASTC","Nasdaq","United States"
"ASUR","Nasdaq","United States"
"ATA","Nasdaq","United States"
"9VC.MU","Nasdaq","United States"
"ATRA","Nasdaq","United States"
"AVIR","Nasdaq","United States"
"ATER","Nasdaq","United States"
"ATNX","Nasdaq","United States"
"ATHX","Nasdaq","United States"
"ATHA","Nasdaq","United States"
"ATIF","Nasdaq","United States"
"AAME","Nasdaq","United States"
"ACAH","Nasdaq","United States"
"AUB","Nasdaq","United States"
"AY","Nasdaq","United States"
"AAWW","Nasdaq","United States"
"ATCX","Nasdaq","United States"
"AMV","Nasdaq","United States"
"ATNI","Nasdaq","United States"
"ATOM","Nasdaq","United States"
"ATOS","Nasdaq","United States"
"BCEL","Nasdaq","United States"
"ATRC","Nasdaq","United States"
"ATRI","Nasdaq","United States"
"LIFE","Nasdaq","United States"
"AUBN","Nasdaq","United States"
"AUUD","Nasdaq","United States"
"AUDC","Nasdaq","United States"
"AUGX","Nasdaq","United States"
"AURA","Nasdaq","United States"
"AFAR","Nasdaq","United States"
"AUPH","Nasdaq","United States"
"AURC","Nasdaq","United States"
"ACB","Nasdaq","United States"
"AUR","Nasdaq","United States"
"JG","Nasdaq","United States"
"ATAK","Nasdaq","United States"
"AEAC","Nasdaq","United States"
"AUID","Nasdaq","United States"
"ADSK","Nasdaq","United States"
"AUTL","Nasdaq","United States"
"AATC","Nasdaq","United States"
"AVDL","Nasdaq","United States"
"AVTX","Nasdaq","United States"
"AVAC","Nasdaq","United States"
"ALBT","Nasdaq","United States"
"AVAH","Nasdaq","United States"
"ATXI","Nasdaq","United States"
"AVEO","Nasdaq","United States"
"AVPT","Nasdaq","United States"
"JOBY","Nasdaq","United States"
"AVID","Nasdaq","United States"
"CDMO","Nasdaq","United States"
"RNA","Nasdaq","United States"
"AVDX","Nasdaq","United States"
"AVGR","Nasdaq","United States"
"CAR","Nasdaq","United States"
"RCEL","Nasdaq","United States"
"AVT","Nasdaq","United States"
"AVRO","Nasdaq","United States"
"AWRE","Nasdaq","United States"
"ACLS","Nasdaq","United States"
"AXLA","Nasdaq","United States"
"AXGN","Nasdaq","United States"
"AXON","Nasdaq","United States"
"0I3.MU","Nasdaq","United States"
"APMIU","Nasdaq","United States"
"AXSM","Nasdaq","United States"
"AXTI","Nasdaq","United States"
"AYLA","Nasdaq","United States"
"AYRO","Nasdaq","United States"
"US0547548745.SG","Nasdaq","United States"
"AZTA","Nasdaq","United States"
"AZYO","Nasdaq","United States"
"BRIVU","Nasdaq","United States"
"RILY","Nasdaq","United States"
"BLZE","Nasdaq","United States"
"BIDU","Nasdaq","United States"
"BKR","Nasdaq","United States"
"BCPC","Nasdaq","United States"
"BLDP","Nasdaq","United States"
"BANF","Nasdaq","United States"
"BAND","Nasdaq","United States"
"BMRC","Nasdaq","United States"
"BPRN","Nasdaq","United States"
"BKSC","Nasdaq","United States"
"BOTJ","Nasdaq","United States"
"OZK","Nasdaq","United States"
"BSVN","Nasdaq","United States"
"BFIN","Nasdaq","United States"
"BWFG","Nasdaq","United States"
"BANR","Nasdaq","United States"
"BNNRU","Nasdaq","United States"
"BNIX","Nasdaq","United States"
"BAOS","Nasdaq","United States"
"BZUN","Nasdaq","United States"
"BRFH","Nasdaq","United States"
"BBSI","Nasdaq","United States"
"BSET","Nasdaq","United States"
"BXRX","Nasdaq","United States"
"BCML","Nasdaq","United States"
"BAFN","Nasdaq","United States"
"BCBP","Nasdaq","United States"
"BECN","Nasdaq","United States"
"BEAM","Nasdaq","United States"
"BEEM","Nasdaq","United States"
"BBGI","Nasdaq","United States"
"SKIN","Nasdaq","United States"
"BBBY","Nasdaq","United States"
"BLPH","Nasdaq","United States"
"BLCM","Nasdaq","United States"
"BLU","Nasdaq","United States"
"BLNG","Nasdaq","United States"
"BNFT","Nasdaq","United States"
"BSY","Nasdaq","United States"
"BLI","Nasdaq","United States"
"BGRY","Nasdaq","United States"
"BTTX","Nasdaq","United States"
"BWAC","Nasdaq","United States"
"BWMX","Nasdaq","United States"
"XAIR","Nasdaq","United States"
"BYND","Nasdaq","United States"
"BYSI","Nasdaq","United States"
"BGCP","Nasdaq","United States"
"BCYC","Nasdaq","United States"
"BGFV","Nasdaq","United States"
"BSKY","Nasdaq","United States"
"BIGC","Nasdaq","United States"
"TWCB","Nasdaq","United States"
"BILI","Nasdaq","United States"
"BIMI","Nasdaq","United States"
"BPTH","Nasdaq","United States"
"BKYI","Nasdaq","United States"
"TECH","Nasdaq","United States"
"BIAF","Nasdaq","United States"
"BCAB","Nasdaq","United States"
"BCDA","Nasdaq","United States"
"BIOC","Nasdaq","United States"
"BIOX","Nasdaq","United States"
"BCRX","Nasdaq","United States"
"BDSX","Nasdaq","United States"
"BFRI","Nasdaq","United States"
"BIIB","Nasdaq","United States"
"BIOL","Nasdaq","United States"
"BLFS","Nasdaq","United States"
"BLRX","Nasdaq","United States"
"BMRN","Nasdaq","United States"
"BMEA","Nasdaq","United States"
"BMRA","Nasdaq","United States"
"BNGO","Nasdaq","United States"
"US09073Q1058.SG","Nasdaq","United States"
"B1N0.MU","Nasdaq","United States"
"BNTX","Nasdaq","United States"
"BPTS","Nasdaq","United States"
"BIOS","Nasdaq","United States"
"BIOR","Nasdaq","United States"
"BRTX","Nasdaq","United States"
"BSGM","Nasdaq","United States"
"PDSB","Nasdaq","United States"
"BIOT","Nasdaq","United States"
"BTCY","Nasdaq","United States"
"BVS","Nasdaq","United States"
"BTAI","Nasdaq","United States"
"BTB","Nasdaq","United States"
"BTBT","Nasdaq","United States"
"BTOG","Nasdaq","United States"
"BITF","Nasdaq","United States"
"BJRI","Nasdaq","United States"
"BDTX","Nasdaq","United States"
"BLKB","Nasdaq","United States"
"BLBX","Nasdaq","United States"
"BL","Nasdaq","United States"
"BLDE","Nasdaq","United States"
"BLEUU","Nasdaq","United States"
"BLNK","Nasdaq","United States"
"BMAQW","Nasdaq","United States"
"BLMN","Nasdaq","United States"
"BCOR","Nasdaq","United States"
"BLBD","Nasdaq","United States"
"BLFY","Nasdaq","United States"
"BHAT","Nasdaq","United States"
"BOCN","Nasdaq","United States"
"BSGA","Nasdaq","United States"
"BSFC","Nasdaq","United States"
"BWV","Nasdaq","United States"
"BWAQ","Nasdaq","United States"
"BLUE","Nasdaq","United States"
"BJDX","Nasdaq","United States"
"BPMC","Nasdaq","United States"
"BSBK","Nasdaq","United States"
"BOKF","Nasdaq","United States"
"BOLT","Nasdaq","United States"
"BON","Nasdaq","United States"
"BBLG","Nasdaq","United States"
"BNSO","Nasdaq","United States"
"BKNG","Nasdaq","United States"
"BRQS","Nasdaq","United States"
"BSX","Nasdaq","United States"
"BWMN","Nasdaq","United States"
"BRAG.TO","Nasdaq","United States"
"BCLI","Nasdaq","United States"
"BWAY","Nasdaq","United States"
"BRZE","Nasdaq","United States"
"BREZ","Nasdaq","United States"
"BNRG","Nasdaq","United States"
"BCTX","Nasdaq","United States"
"BBIO","Nasdaq","United States"
"BLIN","Nasdaq","United States"
"BTWN","Nasdaq","United States"
"BWB","Nasdaq","United States"
"BRID","Nasdaq","United States"
"BGXX","Nasdaq","United States"
"BLTSW","Nasdaq","United States"
"DRUG","Nasdaq","United States"
"BCOV","Nasdaq","United States"
"BHF","Nasdaq","United States"
"BRLI","Nasdaq","United States"
"BRLT","Nasdaq","United States"
"BRAC","Nasdaq","United States"
"MMM","S&P 500","United States"
"ABL.F","S&P 500","United States"
"ABBV","S&P 500","United States"
"ABMD","S&P 500","United States"
"ACN","S&P 500","United States"
"ATVI","S&P 500","United States"
"ADBE","S&P 500","United States"
"ADP","S&P 500","United States"
"AAP","S&P 500","United States"
"AFL","S&P 500","United States"
"A","S&P 500","United States"
"AIG","S&P 500","United States"
"APD","S&P 500","United States"
"AKAM","S&P 500","United States"
"ALK","S&P 500","United States"
"ALB","S&P 500","United States"
"ARE","S&P 500","United States"
"MVU=F","S&P 500","United States"
"ALLE","S&P 500","United States"
"LNT","S&P 500","United States"
"ALL","S&P 500","United States"
"GOOGL.MI","S&P 500","United States"
"MO","S&P 500","United States"
"AMZN","S&P 500","United States"
"AMD","S&P 500","United States"
"AEE","S&P 500","United States"
"AAL","S&P 500","United States"
"AEP","S&P 500","United States"
"AXP","S&P 500","United States"
"AMT","S&P 500","United States"
"AWK","S&P 500","United States"
"AMP","S&P 500","United States"
"ABC","S&P 500","United States"
"AME","S&P 500","United States"
"AMGN","S&P 500","United States"
"APH","S&P 500","United States"
"ADI","S&P 500","United States"
"ANSS","S&P 500","United States"
"AOS","S&P 500","United States"
"AON","S&P 500","United States"
"APA","S&P 500","United States"
"AAPL","S&P 500","United States"
"AMAT","S&P 500","United States"
"APTV","S&P 500","United States"
"ADM","S&P 500","United States"
"ANET","S&P 500","United States"
"AJG","S&P 500","United States"
"AIZ","S&P 500","United States"
"T","S&P 500","United States"
"ATO","S&P 500","United States"
"ADSK","S&P 500","United States"
"AZO","S&P 500","United States"
"AVB","S&P 500","United States"
"AVY","S&P 500","United States"
"BKR","S&P 500","United States"
"BALL","S&P 500","United States"
"BAC","S&P 500","United States"
"BK","S&P 500","United States"
"BBBY","S&P 500","United States"
"BAX","S&P 500","United States"
"BDX","S&P 500","United States"
"BERK.AS","S&P 500","United States"
"BBY","S&P 500","United States"
"BUWA.BE","S&P 500","United States"
"TECH","S&P 500","United States"
"BIIB","S&P 500","United States"
"BLK","S&P 500","United States"
"BA","S&P 500","United States"
"BKNG","S&P 500","United States"
"BWA","S&P 500","United States"
"BXP","S&P 500","United States"
"BSX","S&P 500","United States"
"BMY","S&P 500","United States"
"AVGO","S&P 500","United States"
"BR","S&P 500","United States"
"BF-B","S&P 500","United States"
"CDNS","S&P 500","United States"
"CZR","S&P 500","United States"
"CPT","S&P 500","United States"
"CPB","S&P 500","United States"
"COF","S&P 500","United States"
"CAH","S&P 500","United States"
"KMX","S&P 500","United States"
"CCL","S&P 500","United States"
"CARR","S&P 500","United States"
"CTLT","S&P 500","United States"
"CAT","S&P 500","United States"
"CBOE","S&P 500","United States"
"CDW","S&P 500","United States"
"CE","S&P 500","United States"
"CNC","S&P 500","United States"
"CNP","S&P 500","United States"
"CDAY","S&P 500","United States"
"CF","S&P 500","United States"
"CHRW","S&P 500","United States"
"CRL","S&P 500","United States"
"SCHW","S&P 500","United States"
"CHTR","S&P 500","United States"
"CVX","S&P 500","United States"
"CMG","S&P 500","United States"
"CB","S&P 500","United States"
"CHD","S&P 500","United States"
"CI","S&P 500","United States"
"CINF","S&P 500","United States"
"CTAS","S&P 500","United States"
"CSCO","S&P 500","United States"
"C","S&P 500","United States"
"CFG","S&P 500","United States"
"CLX","S&P 500","United States"
"CME","S&P 500","United States"
"CMS","S&P 500","United States"
"KO","S&P 500","United States"
"CL","S&P 500","United States"
"CMCSA","S&P 500","United States"
"CMA","S&P 500","United States"
"CAG","S&P 500","United States"
"COP","S&P 500","United States"
"ED","S&P 500","United States"
"CEG","S&P 500","United States"
"COO","S&P 500","United States"
"CPRT","S&P 500","United States"
"GLW","S&P 500","United States"
"CTVA","S&P 500","United States"
"COST","S&P 500","United States"
"CTRA","S&P 500","United States"
"CCI","S&P 500","United States"
"CSX","S&P 500","United States"
"CMI","S&P 500","United States"
"CVS","S&P 500","United States"
"DHR","S&P 500","United States"
"DRI","S&P 500","United States"
"DVA","S&P 500","United States"
"DE","S&P 500","United States"
"DAL","S&P 500","United States"
"XRAY","S&P 500","United States"
"DVN","S&P 500","United States"
"DXCM","S&P 500","United States"
"FANG","S&P 500","United States"
"MARA","S&P 500","United States"
"WBD","S&P 500","United States"
"DISH","S&P 500","United States"
"DG","S&P 500","United States"
"DLTR","S&P 500","United States"
"D","S&P 500","United States"
"DPZ","S&P 500","United States"
"DOV","S&P 500","United States"
"DOW","S&P 500","United States"
"DHI","S&P 500","United States"
"DTE","S&P 500","United States"
"DUK","S&P 500","United States"
"DD","S&P 500","United States"
"DXC","S&P 500","United States"
"EMN","S&P 500","United States"
"ETN","S&P 500","United States"
"EBAY","S&P 500","United States"
"ECL","S&P 500","United States"
"EW","S&P 500","United States"
"EA","S&P 500","United States"
"ELV","S&P 500","United States"
"LLY","S&P 500","United States"
"EMR","S&P 500","United States"
"ENPH","S&P 500","United States"
"ETR","S&P 500","United States"
"EOG","S&P 500","United States"
"EPAM","S&P 500","United States"
"EFX","S&P 500","United States"
"EQIX","S&P 500","United States"
"EQR","S&P 500","United States"
"ESS","S&P 500","United States"
"EL","S&P 500","United States"
"ETSY","S&P 500","United States"
"RE","S&P 500","United States"
"EVRG","S&P 500","United States"
"NU","S&P 500","United States"
"EXC","S&P 500","United States"
"EXPE","S&P 500","United States"
"EXR","S&P 500","United States"
"XOM","S&P 500","United States"
"FFIV","S&P 500","United States"
"FDS","S&P 500","United States"
"FAST","S&P 500","United States"
"FRT","S&P 500","United States"
"FDX","S&P 500","United States"
"FIS","S&P 500","United States"
"FITB","S&P 500","United States"
"FRC","S&P 500","United States"
"FE","S&P 500","United States"
"FISV","S&P 500","United States"
"FLT","S&P 500","United States"
"FMC","S&P 500","United States"
"F","S&P 500","United States"
"FTNT","S&P 500","United States"
"FTV","S&P 500","United States"
"FBHS","S&P 500","United States"
"FO5.F","S&P 500","United States"
"FO5B.DU","S&P 500","United States"
"BEN","S&P 500","United States"
"FCX","S&P 500","United States"
"GRMN","S&P 500","United States"
"IT","S&P 500","United States"
"GEN","S&P 500","United States"
"GNRC","S&P 500","United States"
"GD","S&P 500","United States"
"GE","S&P 500","United States"
"GIS","S&P 500","United States"
"GM","S&P 500","United States"
"GPC","S&P 500","United States"
"GILD","S&P 500","United States"
"GPN","S&P 500","United States"
"GL","S&P 500","United States"
"GS","S&P 500","United States"
"HAL","S&P 500","United States"
"HIG","S&P 500","United States"
"HAS","S&P 500","United States"
"HCA","S&P 500","United States"
"PEAK","S&P 500","United States"
"HSIC","S&P 500","United States"
"HSY","S&P 500","United States"
"HES","S&P 500","United States"
"HPQ","S&P 500","United States"
"HLT","S&P 500","United States"
"HOLX","S&P 500","United States"
"HD","S&P 500","United States"
"HON","S&P 500","United States"
"HRL","S&P 500","United States"
"HST","S&P 500","United States"
"HWM","S&P 500","United States"
"HUM","S&P 500","United States"
"HBAN","S&P 500","United States"
"HII","S&P 500","United States"
"IBM","S&P 500","United States"
"ICE","S&P 500","United States"
"IDEX","S&P 500","United States"
"IDXX","S&P 500","United States"
"IFF","S&P 500","United States"
"ITW","S&P 500","United States"
"ILMN","S&P 500","United States"
"INCY","S&P 500","United States"
"IR","S&P 500","United States"
"INTC","S&P 500","United States"
"IP","S&P 500","United States"
"ISRG","S&P 500","United States"
"QQQ","S&P 500","United States"
"IPG","S&P 500","United States"
"IPGP","S&P 500","United States"
"IQV","S&P 500","United States"
"IRM","S&P 500","United States"
"CL=F","S&P 500","United States"
"JKHY","S&P 500","United States"
"Z0Y.SG","S&P 500","United States"
"JBHT","S&P 500","United States"
"JM2.HA","S&P 500","United States"
"JCI","S&P 500","United States"
"JPM","S&P 500","United States"
"JNPR","S&P 500","United States"
"K","S&P 500","United States"
"KEY","S&P 500","United States"
"KEYS","S&P 500","United States"
"KMB","S&P 500","United States"
"KIM","S&P 500","United States"
"KMI","S&P 500","United States"
"KLAC","S&P 500","United States"
"KHC","S&P 500","United States"
"KR","S&P 500","United States"
"LHX","S&P 500","United States"
"LRCX","S&P 500","United States"
"LW","S&P 500","United States"
"LVS","S&P 500","United States"
"LDOS","S&P 500","United States"
"LEN","S&P 500","United States"
"LNC","S&P 500","United States"
"LIN","S&P 500","United States"
"LYV","S&P 500","United States"
"LKQ","S&P 500","United States"
"LMT","S&P 500","United States"
"L","S&P 500","United States"
"LOW","S&P 500","United States"
"LUMN","S&P 500","United States"
"LYB","S&P 500","United States"
"SI=F","S&P 500","United States"
"MRO","S&P 500","United States"
"MPC","S&P 500","United States"
"MAR","S&P 500","United States"
"MMC","S&P 500","United States"
"MLM","S&P 500","United States"
"MAS","S&P 500","United States"
"MA","S&P 500","United States"
"MTCH","S&P 500","United States"
"MKC","S&P 500","United States"
"MCD","S&P 500","United States"
"MCK","S&P 500","United States"
"MDT","S&P 500","United States"
"MRK","S&P 500","United States"
"META","S&P 500","United States"
"MET","S&P 500","United States"
"MTD","S&P 500","United States"
"MGM","S&P 500","United States"
"MCHP","S&P 500","United States"
"MU","S&P 500","United States"
"MSFT","S&P 500","United States"
"MAA","S&P 500","United States"
"MRNA","S&P 500","United States"
"MHK","S&P 500","United States"
"MOH","S&P 500","United States"
"MDLZ","S&P 500","United States"
"MPWR","S&P 500","United States"
"MNST","S&P 500","United States"
"MCO","S&P 500","United States"
"MS","S&P 500","United States"
"MOS","S&P 500","United States"
"MSI","S&P 500","United States"
"MSCI","S&P 500","United States"
"NDAQ","S&P 500","United States"
"NTAP","S&P 500","United States"
"NFLX","S&P 500","United States"
"NWL","S&P 500","United States"
"NWSA","S&P 500","United States"
"NWSLV.XA","S&P 500","United States"
"NEE","S&P 500","United States"
"NKE","S&P 500","United States"
"NI","S&P 500","United States"
"NDSN","S&P 500","United States"
"NSC","S&P 500","United States"
"NTRS","S&P 500","United States"
"NOC","S&P 500","United States"
"NCLH","S&P 500","United States"
"NRG","S&P 500","United States"
"NUE","S&P 500","United States"
"NVDA","S&P 500","United States"
"NVR","S&P 500","United States"
"NXP","S&P 500","United States"
"OXY","S&P 500","United States"
"ODFL","S&P 500","United States"
"OMC","S&P 500","United States"
"OKE","S&P 500","United States"
"ORCL","S&P 500","United States"
"OGN","S&P 500","United States"
"OTIS","S&P 500","United States"
"ORLY","S&P 500","United States"
"PCAR","S&P 500","United States"
"PH","S&P 500","United States"
"PAYX","S&P 500","United States"
"PAYC","S&P 500","United States"
"PYPL","S&P 500","United States"
"PENN","S&P 500","United States"
"PNR","S&P 500","United States"
"PEP","S&P 500","United States"
"PKI","S&P 500","United States"
"PFE","S&P 500","United States"
"PM","S&P 500","United States"
"PSX","S&P 500","United States"
"PNW","S&P 500","United States"
"PXD","S&P 500","United States"
"PNC","S&P 500","United States"
"POOL","S&P 500","United States"
"PPG","S&P 500","United States"
"PPL","S&P 500","United States"
"PFG","S&P 500","United States"
"PG","S&P 500","United States"
"PGR","S&P 500","United States"
"PLD","S&P 500","United States"
"PRU","S&P 500","United States"
"PTC","S&P 500","United States"
"PEG","S&P 500","United States"
"PSA","S&P 500","United States"
"PHM","S&P 500","United States"
"PVH","S&P 500","United States"
"QRVO","S&P 500","United States"
"QCOM","S&P 500","United States"
"PWR","S&P 500","United States"
"DGX","S&P 500","United States"
"PRL.MU","S&P 500","United States"
"RJF","S&P 500","United States"
"RTX","S&P 500","United States"
"O","S&P 500","United States"
"REG","S&P 500","United States"
"REGN","S&P 500","United States"
"RF","S&P 500","United States"
"RSG","S&P 500","United States"
"RMD","S&P 500","United States"
"RHI","S&P 500","United States"
"ROK","S&P 500","United States"
"ROL","S&P 500","United States"
"ROP","S&P 500","United States"
"ROST","S&P 500","United States"
"RCL","S&P 500","United States"
"CRM","S&P 500","United States"
"SBAC","S&P 500","United States"
"SLB","S&P 500","United States"
"STX","S&P 500","United States"
"SEE","S&P 500","United States"
"SRE","S&P 500","United States"
"NOW","S&P 500","United States"
"SHW","S&P 500","United States"
"SBNY","S&P 500","United States"
"SPG","S&P 500","United States"
"SWKS","S&P 500","United States"
"SNA","S&P 500","United States"
"SEDG","S&P 500","United States"
"SO","S&P 500","United States"
"LUV","S&P 500","United States"
"SWK","S&P 500","United States"
"SBUX","S&P 500","United States"
"STT","S&P 500","United States"
"STE","S&P 500","United States"
"SYK","S&P 500","United States"
"SIVB","S&P 500","United States"
"SYF","S&P 500","United States"
"SNPS","S&P 500","United States"
"SYY","S&P 500","United States"
"TROW","S&P 500","United States"
"TMUS","S&P 500","United States"
"TTWO","S&P 500","United States"
"TPR","S&P 500","United States"
"TGT","S&P 500","United States"
"TEL","S&P 500","United States"
"TDY","S&P 500","United States"
"TFX","S&P 500","United States"
"TER","S&P 500","United States"
"TSLA","S&P 500","United States"
"TXN","S&P 500","United States"
"TXT","S&P 500","United States"
"AES","S&P 500","United States"
"TMO","S&P 500","United States"
"TJX","S&P 500","United States"
"TSCO","S&P 500","United States"
"TT","S&P 500","United States"
"TDG","S&P 500","United States"
"TRV","S&P 500","United States"
"TRMB","S&P 500","United States"
"TFC","S&P 500","United States"
"TYL","S&P 500","United States"
"TSN","S&P 500","United States"
"USB","S&P 500","United States"
"UDR","S&P 500","United States"
"ULTA","S&P 500","United States"
"U9R.MU","S&P 500","United States"
"U9RA.MU","S&P 500","United States"
"UNP","S&P 500","United States"
"UAL","S&P 500","United States"
"UPS","S&P 500","United States"
"URI","S&P 500","United States"
"UNH","S&P 500","United States"
"UHS","S&P 500","United States"
"VLO","S&P 500","United States"
"VTR","S&P 500","United States"
"VRSN","S&P 500","United States"
"VRSK","S&P 500","United States"
"VZ","S&P 500","United States"
"VRTX","S&P 500","United States"
"VFC","S&P 500","United States"
"VTRS","S&P 500","United States"
"VNO","S&P 500","United States"
"VMC","S&P 500","United States"
"WBA","S&P 500","United States"
"WMT","S&P 500","United States"
"DIS","S&P 500","United States"
"WM","S&P 500","United States"
"WAT","S&P 500","United States"
"WEC","S&P 500","United States"
"WFC","S&P 500","United States"
"WELL","S&P 500","United States"
"WST","S&P 500","United States"
"WDC","S&P 500","United States"
"WAB","S&P 500","United States"
"WRK","S&P 500","United States"
"WY","S&P 500","United States"
"WHR","S&P 500","United States"
"WMB","S&P 500","United States"
"WTW","S&P 500","United States"
"WR1.MU","S&P 500","United States"
"G1WW34.SA","S&P 500","United States"
"WYNN","S&P 500","United States"
"XEL","S&P 500","United States"
"XYL","S&P 500","United States"
"YUM","S&P 500","United States"
"ZBRA","S&P 500","United States"
"ZBH","S&P 500","United States"
"ZION","S&P 500","United States"
"ZTS","S&P 500","United States"
